Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Membership Registration/input_Nama Depan_first-name-form""), ""aziza"")",Chrome 116.0.0.0,,,2023-08-28 15:54:35,2023-08-28 15:54:36,0.978s,PASSED
"setText(findTestObject(""Membership Registration/input_Nama Belakang_last-name-form""), ""prefix"")",Chrome 116.0.0.0,,,2023-08-28 15:54:36,2023-08-28 15:54:37,0.973s,PASSED
randomNum = generateRandomNumber(),Chrome 116.0.0.0,,,2023-08-28 15:54:37,2023-08-28 15:54:37,0.008s,PASSED
random = new java.util.Random(),Chrome 116.0.0.0,,,2023-08-28 15:54:37,2023-08-28 15:54:37,0.000s,PASSED
"lastNineDigits = String.format(""%09d"", random.nextInt(1000000000))",Chrome 116.0.0.0,,,2023-08-28 15:54:37,2023-08-28 15:54:37,0.000s,PASSED
"randomNumber = ""0812"" + lastNineDigits",Chrome 116.0.0.0,,,2023-08-28 15:54:37,2023-08-28 15:54:37,0.000s,PASSED
return randomNumber,Chrome 116.0.0.0,,,2023-08-28 15:54:37,2023-08-28 15:54:37,0.000s,PASSED
"setText(findTestObject(""Membership Registration/input__number-form""), randomNum)",Chrome 116.0.0.0,,,2023-08-28 15:54:37,2023-08-28 15:54:38,1.215s,PASSED
"setEncryptedText(findTestObject(""Membership Registration/input_Password_pass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 116.0.0.0,,,2023-08-28 15:54:38,2023-08-28 15:54:39,0.737s,PASSED
"setEncryptedText(findTestObject(""Membership Registration/input_Konfirmasi Password_konfirmasipass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 116.0.0.0,,,2023-08-28 15:54:39,2023-08-28 15:54:39,0.621s,PASSED
"selectOptionByLabel(findTestObject(""Membership Registration/select_Pilih Kondisi Ibu Saat Ini""), ""Belum Hamil & Tidak Mempunyai Anak"", false)",Chrome 116.0.0.0,,,2023-08-28 15:54:39,2023-08-28 15:54:40,0.984s,PASSED
"click(findTestObject(""Membership Registration/button_Kirim Kode OTP""))",Chrome 116.0.0.0,,,2023-08-28 15:54:40,2023-08-28 15:54:41,0.560s,PASSED
delay(4),Chrome 116.0.0.0,,,2023-08-28 15:54:41,2023-08-28 15:54:45,4.012s,PASSED
"verifyTextPresent(""Berhasil"", false)",Chrome 116.0.0.0,,,2023-08-28 15:54:45,2023-08-28 15:54:45,0.461s,FAILED
"click(findTestObject(""Membership Registration/img""))",Chrome 116.0.0.0,,,2023-08-28 15:54:45,2023-08-28 15:54:46,0.941s,FAILED
,,,,,,,
Test Cases/REGISTER/Prefix ID/0813 TELKOMSEL,Chrome 116.0.0.0,Prefix indo,,2023-08-28 15:54:46,2023-08-28 15:55:05,19.105s,FAILED
"openBrowser("""")",Chrome 116.0.0.0,,,2023-08-28 15:54:47,2023-08-28 15:54:49,2.234s,PASSED
maximizeWindow(),Chrome 116.0.0.0,,,2023-08-28 15:54:49,2023-08-28 15:54:49,0.145s,PASSED
"navigateToUrl(""https://bebeclub.eydendigital.co.id/membership/registration"")",Chrome 116.0.0.0,,,2023-08-28 15:54:49,2023-08-28 15:54:53,3.514s,PASSED
"click(findTestObject(""Header/a_Register""))",Chrome 116.0.0.0,,,2023-08-28 15:54:53,2023-08-28 15:54:54,1.270s,PASSED
"setText(findTestObject(""Membership Registration/input_Nama Depan_first-name-form""), ""aziza"")",Chrome 116.0.0.0,,,2023-08-28 15:54:54,2023-08-28 15:54:55,0.905s,PASSED
"setText(findTestObject(""Membership Registration/input_Nama Belakang_last-name-form""), ""prefix"")",Chrome 116.0.0.0,,,2023-08-28 15:54:55,2023-08-28 15:54:56,0.973s,PASSED
randomNum = generateRandomNumber(),Chrome 116.0.0.0,,,2023-08-28 15:54:56,2023-08-28 15:54:56,0.000s,PASSED
random = new java.util.Random(),Chrome 116.0.0.0,,,2023-08-28 15:54:56,2023-08-28 15:54:56,0.000s,PASSED
"lastNineDigits = String.format(""%09d"", random.nextInt(1000000000))",Chrome 116.0.0.0,,,2023-08-28 15:54:56,2023-08-28 15:54:56,0.000s,PASSED
"randomNumber = ""0813"" + lastNineDigits",Chrome 116.0.0.0,,,2023-08-28 15:54:56,2023-08-28 15:54:56,0.000s,PASSED
return randomNumber,Chrome 116.0.0.0,,,2023-08-28 15:54:56,2023-08-28 15:54:56,0.000s,PASSED
"setText(findTestObject(""Membership Registration/input__number-form""), randomNum)",Chrome 116.0.0.0,,,2023-08-28 15:54:56,2023-08-28 15:54:57,1.272s,PASSED
"setEncryptedText(findTestObject(""Membership Registration/input_Password_pass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 116.0.0.0,,,2023-08-28 15:54:57,2023-08-28 15:54:58,0.706s,PASSED
"setEncryptedText(findTestObject(""Membership Registration/input_Konfirmasi Password_konfirmasipass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 116.0.0.0,,,2023-08-28 15:54:58,2023-08-28 15:54:59,0.635s,PASSED
"selectOptionByLabel(findTestObject(""Membership Registration/select_Pilih Kondisi Ibu Saat Ini""), ""Belum Hamil & Tidak Mempunyai Anak"", false)",Chrome 116.0.0.0,,,2023-08-28 15:54:59,2023-08-28 15:54:59,0.918s,PASSED
"click(findTestObject(""Membership Registration/button_Kirim Kode OTP""))",Chrome 116.0.0.0,,,2023-08-28 15:54:59,2023-08-28 15:55:00,0.585s,PASSED
delay(4),Chrome 116.0.0.0,,,2023-08-28 15:55:00,2023-08-28 15:55:04,4.003s,PASSED
"verifyTextPresent(""Berhasil"", false)",Chrome 116.0.0.0,,,2023-08-28 15:55:04,2023-08-28 15:55:04,0.457s,FAILED
"click(findTestObject(""Membership Registration/img""))",Chrome 116.0.0.0,,,2023-08-28 15:55:04,2023-08-28 15:55:05,0.931s,FAILED
,,,,,,,
Test Cases/REGISTER/Prefix ID/0821 SIMPATI,Chrome 116.0.0.0,Prefix indo,,2023-08-28 15:55:05,2023-08-28 15:55:21,15.916s,FAILED
"openBrowser("""")",Chrome 116.0.0.0,,,2023-08-28 15:55:06,2023-08-28 15:55:08,1.946s,PASSED
maximizeWindow(),Chrome 116.0.0.0,,,2023-08-28 15:55:08,2023-08-28 15:55:08,0.140s,PASSED
"navigateToUrl(""https://bebeclub.eydendigital.co.id/membership/registration"")",Chrome 116.0.0.0,,,2023-08-28 15:55:08,2023-08-28 15:55:10,1.699s,PASSED
"setText(findTestObject(""Membership Registration/input_Nama Depan_first-name-form""), ""aziza"")",Chrome 116.0.0.0,,,2023-08-28 15:55:10,2023-08-28 15:55:11,1.101s,PASSED
"setText(findTestObject(""Membership Registration/input_Nama Belakang_last-name-form""), ""prefix"")",Chrome 116.0.0.0,,,2023-08-28 15:55:11,2023-08-28 15:55:12,1.179s,PASSED
randomNum = generateRandomNumber(),Chrome 116.0.0.0,,,2023-08-28 15:55:12,2023-08-28 15:55:12,0.000s,PASSED
random = new java.util.Random(),Chrome 116.0.0.0,,,2023-08-28 15:55:12,2023-08-28 15:55:12,0.000s,PASSED
"lastNineDigits = String.format(""%09d"", random.nextInt(1000000000))",Chrome 116.0.0.0,,,2023-08-28 15:55:12,2023-08-28 15:55:12,0.008s,PASSED
"randomNumber = ""0821"" + lastNineDigits",Chrome 116.0.0.0,,,2023-08-28 15:55:12,2023-08-28 15:55:12,0.000s,PASSED
return randomNumber,Chrome 116.0.0.0,,,2023-08-28 15:55:12,2023-08-28 15:55:12,0.000s,PASSED
"setText(findTestObject(""Membership Registration/input__number-form""), randomNum)",Chrome 116.0.0.0,,,2023-08-28 15:55:12,2023-08-28 15:55:13,1.171s,PASSED
"setEncryptedText(findTestObject(""Membership Registration/input_Password_pass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 116.0.0.0,,,2023-08-28 15:55:13,2023-08-28 15:55:14,0.723s,PASSED
"setEncryptedText(findTestObject(""Membership Registration/input_Konfirmasi Password_konfirmasipass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 116.0.0.0,,,2023-08-28 15:55:14,2023-08-28 15:55:15,0.659s,PASSED
"selectOptionByLabel(findTestObject(""Membership Registration/select_Pilih Kondisi Ibu Saat Ini""), ""Belum Hamil & Tidak Mempunyai Anak"", false)",Chrome 116.0.0.0,,,2023-08-28 15:55:15,2023-08-28 15:55:15,0.903s,PASSED
"click(findTestObject(""Membership Registration/button_Kirim Kode OTP""))",Chrome 116.0.0.0,,,2023-08-28 15:55:15,2023-08-28 15:55:16,0.710s,PASSED
delay(4),Chrome 116.0.0.0,,,2023-08-28 15:55:16,2023-08-28 15:55:20,4.010s,PASSED
"verifyTextPresent(""Berhasil"", false)",Chrome 116.0.0.0,,,2023-08-28 15:55:20,2023-08-28 15:55:21,0.449s,FAILED
"click(findTestObject(""Membership Registration/img""))",Chrome 116.0.0.0,,,2023-08-28 15:55:21,2023-08-28 15:55:21,0.757s,FAILED
,,,,,,,
Test Cases/REGISTER/Prefix ID/0822 SIMPATI,Chrome 116.0.0.0,Prefix indo,,2023-08-28 15:55:21,2023-08-28 15:55:41,19.703s,FAILED
"openBrowser("""")",Chrome 116.0.0.0,,,2023-08-28 15:55:22,2023-08-28 15:55:24,2.001s,PASSED
maximizeWindow(),Chrome 116.0.0.0,,,2023-08-28 15:55:24,2023-08-28 15:55:24,0.138s,PASSED
"navigateToUrl(""https://bebeclub.eydendigital.co.id/membership/registration"")",Chrome 116.0.0.0,,,2023-08-28 15:55:24,2023-08-28 15:55:27,2.640s,PASSED
"click(findTestObject(""Header/a_Register""))",Chrome 116.0.0.0,,,2023-08-28 15:55:27,2023-08-28 15:55:28,1.937s,PASSED
"setText(findTestObject(""Membership Registration/input_Nama Depan_first-name-form""), ""aziza"")",Chrome 116.0.0.0,,,2023-08-28 15:55:28,2023-08-28 15:55:30,1.942s,PASSED
"setText(findTestObject(""Membership Registration/input_Nama Belakang_last-name-form""), ""prefix"")",Chrome 116.0.0.0,,,2023-08-28 15:55:30,2023-08-28 15:55:32,1.146s,PASSED
randomNum = generateRandomNumber(),Chrome 116.0.0.0,,,2023-08-28 15:55:32,2023-08-28 15:55:32,0.000s,PASSED
random = new java.util.Random(),Chrome 116.0.0.0,,,2023-08-28 15:55:32,2023-08-28 15:55:32,0.000s,PASSED
"lastNineDigits = String.format(""%09d"", random.nextInt(1000000000))",Chrome 116.0.0.0,,,2023-08-28 15:55:32,2023-08-28 15:55:32,0.007s,PASSED
"randomNumber = ""0822"" + lastNineDigits",Chrome 116.0.0.0,,,2023-08-28 15:55:32,2023-08-28 15:55:32,0.001s,PASSED
return randomNumber,Chrome 116.0.0.0,,,2023-08-28 15:55:32,2023-08-28 15:55:32,0.000s,PASSED
"setText(findTestObject(""Membership Registration/input__number-form""), randomNum)",Chrome 116.0.0.0,,,2023-08-28 15:55:32,2023-08-28 15:55:33,1.209s,PASSED
"setEncryptedText(findTestObject(""Membership Registration/input_Password_pass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 116.0.0.0,,,2023-08-28 15:55:33,2023-08-28 15:55:34,0.716s,PASSED
"setEncryptedText(findTestObject(""Membership Registration/input_Konfirmasi Password_konfirmasipass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 116.0.0.0,,,2023-08-28 15:55:34,2023-08-28 15:55:34,0.567s,PASSED
"selectOptionByLabel(findTestObject(""Membership Registration/select_Pilih Kondisi Ibu Saat Ini""), ""Belum Hamil & Tidak Mempunyai Anak"", false)",Chrome 116.0.0.0,,,2023-08-28 15:55:34,2023-08-28 15:55:35,0.914s,PASSED
"click(findTestObject(""Membership Registration/button_Kirim Kode OTP""))",Chrome 116.0.0.0,,,2023-08-28 15:55:35,2023-08-28 15:55:36,0.627s,PASSED
delay(4),Chrome 116.0.0.0,,,2023-08-28 15:55:36,2023-08-28 15:55:40,4.012s,PASSED
"verifyTextPresent(""Berhasil"", false)",Chrome 116.0.0.0,,,2023-08-28 15:55:40,2023-08-28 15:55:40,0.536s,FAILED
"click(findTestObject(""Membership Registration/img""))",Chrome 116.0.0.0,,,2023-08-28 15:55:40,2023-08-28 15:55:41,0.864s,FAILED
,,,,,,,
Test Cases/REGISTER/Prefix ID/0823 SIMPATI,Chrome 116.0.0.0,Prefix indo,,2023-08-28 15:55:41,2023-08-28 15:56:01,20.379s,FAILED
"openBrowser("""")",Chrome 116.0.0.0,,,2023-08-28 15:55:42,2023-08-28 15:55:43,1.970s,PASSED
maximizeWindow(),Chrome 116.0.0.0,,,2023-08-28 15:55:43,2023-08-28 15:55:44,0.141s,PASSED
"navigateToUrl(""https://bebeclub.eydendigital.co.id/membership/registration"")",Chrome 116.0.0.0,,,2023-08-28 15:55:44,2023-08-28 15:55:46,1.891s,PASSED
"click(findTestObject(""Header/a_Register""))",Chrome 116.0.0.0,,,2023-08-28 15:55:46,2023-08-28 15:55:48,2.757s,PASSED
"setText(findTestObject(""Membership Registration/input_Nama Depan_first-name-form""), ""aziza"")",Chrome 116.0.0.0,,,2023-08-28 15:55:48,2023-08-28 15:55:51,3.150s,PASSED
"setText(findTestObject(""Membership Registration/input_Nama Belakang_last-name-form""), ""prefix"")",Chrome 116.0.0.0,,,2023-08-28 15:55:51,2023-08-28 15:55:52,0.979s,PASSED
randomNum = generateRandomNumber(),Chrome 116.0.0.0,,,2023-08-28 15:55:52,2023-08-28 15:55:52,0.000s,PASSED
random = new java.util.Random(),Chrome 116.0.0.0,,,2023-08-28 15:55:52,2023-08-28 15:55:52,0.000s,PASSED
"lastNineDigits = String.format(""%09d"", random.nextInt(1000000000))",Chrome 116.0.0.0,,,2023-08-28 15:55:52,2023-08-28 15:55:52,0.008s,PASSED
"randomNumber = ""0823"" + lastNineDigits",Chrome 116.0.0.0,,,2023-08-28 15:55:52,2023-08-28 15:55:52,0.000s,PASSED
return randomNumber,Chrome 116.0.0.0,,,2023-08-28 15:55:52,2023-08-28 15:55:52,0.000s,PASSED
"setText(findTestObject(""Membership Registration/input__number-form""), randomNum)",Chrome 116.0.0.0,,,2023-08-28 15:55:52,2023-08-28 15:55:54,1.179s,PASSED
"setEncryptedText(findTestObject(""Membership Registration/input_Password_pass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 116.0.0.0,,,2023-08-28 15:55:54,2023-08-28 15:55:54,0.745s,PASSED
"setEncryptedText(findTestObject(""Membership Registration/input_Konfirmasi Password_konfirmasipass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 116.0.0.0,,,2023-08-28 15:55:54,2023-08-28 15:55:55,0.572s,PASSED
"selectOptionByLabel(findTestObject(""Membership Registration/select_Pilih Kondisi Ibu Saat Ini""), ""Belum Hamil & Tidak Mempunyai Anak"", false)",Chrome 116.0.0.0,,,2023-08-28 15:55:55,2023-08-28 15:55:56,0.835s,PASSED
"click(findTestObject(""Membership Registration/button_Kirim Kode OTP""))",Chrome 116.0.0.0,,,2023-08-28 15:55:56,2023-08-28 15:55:56,0.589s,PASSED
delay(4),Chrome 116.0.0.0,,,2023-08-28 15:55:56,2023-08-28 15:56:00,4.001s,PASSED
"verifyTextPresent(""Berhasil"", false)",Chrome 116.0.0.0,,,2023-08-28 15:56:00,2023-08-28 15:56:01,0.433s,FAILED
"click(findTestObject(""Membership Registration/img""))",Chrome 116.0.0.0,,,2023-08-28 15:56:01,2023-08-28 15:56:01,0.651s,FAILED
,,,,,,,
Test Cases/REGISTER/Prefix ID/0852 KARTU AS,Chrome 116.0.0.0,Prefix indo,,2023-08-28 15:56:01,2023-08-28 15:56:19,17.217s,FAILED
"openBrowser("""")",Chrome 116.0.0.0,,,2023-08-28 15:56:02,2023-08-28 15:56:04,2.035s,PASSED
maximizeWindow(),Chrome 116.0.0.0,,,2023-08-28 15:56:04,2023-08-28 15:56:04,0.145s,PASSED
"navigateToUrl(""https://bebeclub.eydendigital.co.id/membership/registration"")",Chrome 116.0.0.0,,,2023-08-28 15:56:04,2023-08-28 15:56:06,1.601s,PASSED
"click(findTestObject(""Header/a_Register""))",Chrome 116.0.0.0,,,2023-08-28 15:56:06,2023-08-28 15:56:07,0.857s,PASSED
"setText(findTestObject(""Membership Registration/input_Nama Depan_first-name-form""), ""aziza"")",Chrome 116.0.0.0,,,2023-08-28 15:56:07,2023-08-28 15:56:08,1.383s,PASSED
"setText(findTestObject(""Membership Registration/input_Nama Belakang_last-name-form""), ""prefix"")",Chrome 116.0.0.0,,,2023-08-28 15:56:08,2023-08-28 15:56:09,0.956s,PASSED
randomNum = generateRandomNumber(),Chrome 116.0.0.0,,,2023-08-28 15:56:09,2023-08-28 15:56:09,0.000s,PASSED
random = new java.util.Random(),Chrome 116.0.0.0,,,2023-08-28 15:56:09,2023-08-28 15:56:09,0.000s,PASSED
"lastNineDigits = String.format(""%09d"", random.nextInt(1000000000))",Chrome 116.0.0.0,,,2023-08-28 15:56:09,2023-08-28 15:56:09,0.000s,PASSED
"randomNumber = ""0852"" + lastNineDigits",Chrome 116.0.0.0,,,2023-08-28 15:56:09,2023-08-28 15:56:09,0.000s,PASSED
return randomNumber,Chrome 116.0.0.0,,,2023-08-28 15:56:09,2023-08-28 15:56:09,0.000s,PASSED
"setText(findTestObject(""Membership Registration/input__number-form""), randomNum)",Chrome 116.0.0.0,,,2023-08-28 15:56:09,2023-08-28 15:56:10,1.505s,PASSED
"setEncryptedText(findTestObject(""Membership Registration/input_Password_pass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 116.0.0.0,,,2023-08-28 15:56:10,2023-08-28 15:56:11,0.745s,PASSED
"setEncryptedText(findTestObject(""Membership Registration/input_Konfirmasi Password_konfirmasipass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 116.0.0.0,,,2023-08-28 15:56:11,2023-08-28 15:56:12,0.625s,PASSED
"selectOptionByLabel(findTestObject(""Membership Registration/select_Pilih Kondisi Ibu Saat Ini""), ""Belum Hamil & Tidak Mempunyai Anak"", false)",Chrome 116.0.0.0,,,2023-08-28 15:56:12,2023-08-28 15:56:13,0.836s,PASSED
"click(findTestObject(""Membership Registration/button_Kirim Kode OTP""))",Chrome 116.0.0.0,,,2023-08-28 15:56:13,2023-08-28 15:56:13,0.710s,PASSED
delay(4),Chrome 116.0.0.0,,,2023-08-28 15:56:13,2023-08-28 15:56:17,4.009s,PASSED
"verifyTextPresent(""Berhasil"", false)",Chrome 116.0.0.0,,,2023-08-28 15:56:17,2023-08-28 15:56:18,0.541s,FAILED
"click(findTestObject(""Membership Registration/img""))",Chrome 116.0.0.0,,,2023-08-28 15:56:18,2023-08-28 15:56:19,0.830s,FAILED
,,,,,,,
Test Cases/REGISTER/Prefix ID/0853 KARTU AS,Chrome 116.0.0.0,Prefix indo,,2023-08-28 15:56:19,2023-08-28 15:56:37,18.222s,FAILED
"openBrowser("""")",Chrome 116.0.0.0,,,2023-08-28 15:56:19,2023-08-28 15:56:21,2.088s,PASSED
maximizeWindow(),Chrome 116.0.0.0,,,2023-08-28 15:56:21,2023-08-28 15:56:21,0.156s,PASSED
"navigateToUrl(""https://bebeclub.eydendigital.co.id/membership/registration"")",Chrome 116.0.0.0,,,2023-08-28 15:56:21,2023-08-28 15:56:24,2.284s,PASSED
"click(findTestObject(""Header/a_Register""))",Chrome 116.0.0.0,,,2023-08-28 15:56:24,2023-08-28 15:56:25,1.727s,PASSED
"setText(findTestObject(""Membership Registration/input_Nama Depan_first-name-form""), ""aziza"")",Chrome 116.0.0.0,,,2023-08-28 15:56:25,2023-08-28 15:56:26,0.986s,PASSED
"setText(findTestObject(""Membership Registration/input_Nama Belakang_last-name-form""), ""prefix"")",Chrome 116.0.0.0,,,2023-08-28 15:56:26,2023-08-28 15:56:27,0.969s,PASSED
randomNum = generateRandomNumber(),Chrome 116.0.0.0,,,2023-08-28 15:56:27,2023-08-28 15:56:27,0.001s,PASSED
random = new java.util.Random(),Chrome 116.0.0.0,,,2023-08-28 15:56:27,2023-08-28 15:56:27,0.000s,PASSED
"lastNineDigits = String.format(""%09d"", random.nextInt(1000000000))",Chrome 116.0.0.0,,,2023-08-28 15:56:27,2023-08-28 15:56:27,0.000s,PASSED
"randomNumber = ""0853"" + lastNineDigits",Chrome 116.0.0.0,,,2023-08-28 15:56:27,2023-08-28 15:56:27,0.000s,PASSED
return randomNumber,Chrome 116.0.0.0,,,2023-08-28 15:56:27,2023-08-28 15:56:27,0.000s,PASSED
"setText(findTestObject(""Membership Registration/input__number-form""), randomNum)",Chrome 116.0.0.0,,,2023-08-28 15:56:27,2023-08-28 15:56:28,1.125s,PASSED
"setEncryptedText(findTestObject(""Membership Registration/input_Password_pass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 116.0.0.0,,,2023-08-28 15:56:28,2023-08-28 15:56:29,0.701s,PASSED
"setEncryptedText(findTestObject(""Membership Registration/input_Konfirmasi Password_konfirmasipass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 116.0.0.0,,,2023-08-28 15:56:29,2023-08-28 15:56:30,0.708s,PASSED
"selectOptionByLabel(findTestObject(""Membership Registration/select_Pilih Kondisi Ibu Saat Ini""), ""Belum Hamil & Tidak Mempunyai Anak"", false)",Chrome 116.0.0.0,,,2023-08-28 15:56:30,2023-08-28 15:56:31,1.008s,PASSED
"click(findTestObject(""Membership Registration/button_Kirim Kode OTP""))",Chrome 116.0.0.0,,,2023-08-28 15:56:31,2023-08-28 15:56:31,0.584s,PASSED
delay(4),Chrome 116.0.0.0,,,2023-08-28 15:56:31,2023-08-28 15:56:35,4.007s,PASSED
"verifyTextPresent(""Berhasil"", false)",Chrome 116.0.0.0,,,2023-08-28 15:56:35,2023-08-28 15:56:36,0.577s,FAILED
"click(findTestObject(""Membership Registration/img""))",Chrome 116.0.0.0,,,2023-08-28 15:56:36,2023-08-28 15:56:37,0.818s,FAILED
