Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Video,Chrome 115.0.5790.110,,,2023-08-01 13:42:22,2023-08-01 13:42:22,0.000s,PASSED
,,,,,,,
Test Cases/REGISTER/Prefix ID/0812 TELKOMSEL,Chrome 115.0.5790.110,Prefix indo,,2023-08-01 13:42:22,2023-08-01 13:42:36,13.655s,PASSED
"openBrowser("""")",Chrome 115.0.5790.110,,,2023-08-01 13:42:23,2023-08-01 13:42:25,1.872s,PASSED
maximizeWindow(),Chrome 115.0.5790.110,,,2023-08-01 13:42:25,2023-08-01 13:42:25,0.122s,PASSED
"navigateToUrl(""https://bebeclub.eydendigital.co.id/membership/registration"")",Chrome 115.0.5790.110,,,2023-08-01 13:42:25,2023-08-01 13:42:27,2.344s,PASSED
"click(findTestObject(""Homepage/a_Register""))",Chrome 115.0.5790.110,,,2023-08-01 13:42:27,2023-08-01 13:42:28,0.949s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Depan_first-name-form""), ""aziza"")",Chrome 115.0.5790.110,,,2023-08-01 13:42:28,2023-08-01 13:42:28,0.293s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Belakang_last-name-form""), ""prefix"")",Chrome 115.0.5790.110,,,2023-08-01 13:42:28,2023-08-01 13:42:29,0.258s,PASSED
randomNum = generateRandomNumber(),Chrome 115.0.5790.110,,,2023-08-01 13:42:29,2023-08-01 13:42:29,0.002s,PASSED
random = new java.util.Random(),Chrome 115.0.5790.110,,,2023-08-01 13:42:29,2023-08-01 13:42:29,0.002s,PASSED
"lastNineDigits = String.format(""%09d"", random.nextInt(1000000000))",Chrome 115.0.5790.110,,,2023-08-01 13:42:29,2023-08-01 13:42:29,0.002s,PASSED
"randomNumber = ""0812"" + lastNineDigits",Chrome 115.0.5790.110,,,2023-08-01 13:42:29,2023-08-01 13:42:29,0.001s,PASSED
return randomNumber,Chrome 115.0.5790.110,,,2023-08-01 13:42:29,2023-08-01 13:42:29,0.001s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input__number-form""), randomNum)",Chrome 115.0.5790.110,,,2023-08-01 13:42:29,2023-08-01 13:42:29,0.252s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Password_pass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 13:42:29,2023-08-01 13:42:29,0.173s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Konfirmasi Password_konfirmasipass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 13:42:29,2023-08-01 13:42:29,0.197s,PASSED
"selectOptionByLabel(findTestObject(""Page_Bebeclub - Membership Registration/select_Pilih Kondisi Ibu Saat Ini""), ""Belum Hamil & Tidak Mempunyai Anak"", false)",Chrome 115.0.5790.110,,,2023-08-01 13:42:29,2023-08-01 13:42:29,0.265s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/button_Kirim Kode OTP""))",Chrome 115.0.5790.110,,,2023-08-01 13:42:29,2023-08-01 13:42:30,0.196s,PASSED
delay(4),Chrome 115.0.5790.110,,,2023-08-01 13:42:30,2023-08-01 13:42:34,4.016s,PASSED
"verifyTextPresent(""Berhasil"", false)",Chrome 115.0.5790.110,,,2023-08-01 13:42:34,2023-08-01 13:42:34,0.134s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/img""))",Chrome 115.0.5790.110,,,2023-08-01 13:42:34,2023-08-01 13:42:34,0.153s,PASSED
Video,Chrome 115.0.5790.110,,,2023-08-01 13:42:36,2023-08-01 13:42:36,0.001s,PASSED
,,,,,,,
Test Cases/REGISTER/Prefix ID/0813 TELKOMSEL,Chrome 115.0.5790.110,Prefix indo,,2023-08-01 13:42:36,2023-08-01 13:42:59,22.921s,PASSED
"openBrowser("""")",Chrome 115.0.5790.110,,,2023-08-01 13:42:36,2023-08-01 13:42:38,1.747s,PASSED
maximizeWindow(),Chrome 115.0.5790.110,,,2023-08-01 13:42:38,2023-08-01 13:42:38,0.126s,PASSED
"navigateToUrl(""https://bebeclub.eydendigital.co.id/membership/registration"")",Chrome 115.0.5790.110,,,2023-08-01 13:42:38,2023-08-01 13:42:50,12.018s,PASSED
"click(findTestObject(""Homepage/a_Register""))",Chrome 115.0.5790.110,,,2023-08-01 13:42:50,2023-08-01 13:42:51,0.460s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Depan_first-name-form""), ""aziza"")",Chrome 115.0.5790.110,,,2023-08-01 13:42:51,2023-08-01 13:42:51,0.309s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Belakang_last-name-form""), ""prefix"")",Chrome 115.0.5790.110,,,2023-08-01 13:42:51,2023-08-01 13:42:51,0.272s,PASSED
randomNum = generateRandomNumber(),Chrome 115.0.5790.110,,,2023-08-01 13:42:51,2023-08-01 13:42:51,0.001s,PASSED
random = new java.util.Random(),Chrome 115.0.5790.110,,,2023-08-01 13:42:51,2023-08-01 13:42:51,0.001s,PASSED
"lastNineDigits = String.format(""%09d"", random.nextInt(1000000000))",Chrome 115.0.5790.110,,,2023-08-01 13:42:51,2023-08-01 13:42:51,0.001s,PASSED
"randomNumber = ""0813"" + lastNineDigits",Chrome 115.0.5790.110,,,2023-08-01 13:42:51,2023-08-01 13:42:51,0.001s,PASSED
return randomNumber,Chrome 115.0.5790.110,,,2023-08-01 13:42:51,2023-08-01 13:42:51,0.001s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input__number-form""), randomNum)",Chrome 115.0.5790.110,,,2023-08-01 13:42:51,2023-08-01 13:42:52,0.273s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Password_pass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 13:42:52,2023-08-01 13:42:52,0.213s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Konfirmasi Password_konfirmasipass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 13:42:52,2023-08-01 13:42:52,0.229s,PASSED
"selectOptionByLabel(findTestObject(""Page_Bebeclub - Membership Registration/select_Pilih Kondisi Ibu Saat Ini""), ""Belum Hamil & Tidak Mempunyai Anak"", false)",Chrome 115.0.5790.110,,,2023-08-01 13:42:52,2023-08-01 13:42:52,0.239s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/button_Kirim Kode OTP""))",Chrome 115.0.5790.110,,,2023-08-01 13:42:52,2023-08-01 13:42:52,0.189s,PASSED
delay(4),Chrome 115.0.5790.110,,,2023-08-01 13:42:52,2023-08-01 13:42:56,4.012s,PASSED
"verifyTextPresent(""Berhasil"", false)",Chrome 115.0.5790.110,,,2023-08-01 13:42:56,2023-08-01 13:42:57,0.145s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/img""))",Chrome 115.0.5790.110,,,2023-08-01 13:42:57,2023-08-01 13:42:57,0.222s,PASSED
Video,Chrome 115.0.5790.110,,,2023-08-01 13:42:59,2023-08-01 13:42:59,0.000s,PASSED
,,,,,,,
Test Cases/REGISTER/Prefix ID/0821 SIMPATI,Chrome 115.0.5790.110,Prefix indo,,2023-08-01 13:42:59,2023-08-01 13:43:19,19.763s,PASSED
"openBrowser("""")",Chrome 115.0.5790.110,,,2023-08-01 13:42:59,2023-08-01 13:43:01,1.876s,PASSED
maximizeWindow(),Chrome 115.0.5790.110,,,2023-08-01 13:43:01,2023-08-01 13:43:01,0.122s,PASSED
"navigateToUrl(""https://bebeclub.eydendigital.co.id/membership/registration"")",Chrome 115.0.5790.110,,,2023-08-01 13:43:01,2023-08-01 13:43:10,8.252s,PASSED
"click(findTestObject(""Homepage/a_Register""))",Chrome 115.0.5790.110,,,2023-08-01 13:43:10,2023-08-01 13:43:10,0.928s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Depan_first-name-form""), ""aziza"")",Chrome 115.0.5790.110,,,2023-08-01 13:43:10,2023-08-01 13:43:11,0.260s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Belakang_last-name-form""), ""prefix"")",Chrome 115.0.5790.110,,,2023-08-01 13:43:11,2023-08-01 13:43:11,0.289s,PASSED
randomNum = generateRandomNumber(),Chrome 115.0.5790.110,,,2023-08-01 13:43:11,2023-08-01 13:43:11,0.001s,PASSED
random = new java.util.Random(),Chrome 115.0.5790.110,,,2023-08-01 13:43:11,2023-08-01 13:43:11,0.002s,PASSED
"lastNineDigits = String.format(""%09d"", random.nextInt(1000000000))",Chrome 115.0.5790.110,,,2023-08-01 13:43:11,2023-08-01 13:43:11,0.002s,PASSED
"randomNumber = ""0821"" + lastNineDigits",Chrome 115.0.5790.110,,,2023-08-01 13:43:11,2023-08-01 13:43:11,0.002s,PASSED
return randomNumber,Chrome 115.0.5790.110,,,2023-08-01 13:43:11,2023-08-01 13:43:11,0.001s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input__number-form""), randomNum)",Chrome 115.0.5790.110,,,2023-08-01 13:43:11,2023-08-01 13:43:11,0.286s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Password_pass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 13:43:11,2023-08-01 13:43:12,0.299s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Konfirmasi Password_konfirmasipass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 13:43:12,2023-08-01 13:43:12,0.236s,PASSED
"selectOptionByLabel(findTestObject(""Page_Bebeclub - Membership Registration/select_Pilih Kondisi Ibu Saat Ini""), ""Belum Hamil & Tidak Mempunyai Anak"", false)",Chrome 115.0.5790.110,,,2023-08-01 13:43:12,2023-08-01 13:43:12,0.256s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/button_Kirim Kode OTP""))",Chrome 115.0.5790.110,,,2023-08-01 13:43:12,2023-08-01 13:43:12,0.214s,PASSED
delay(4),Chrome 115.0.5790.110,,,2023-08-01 13:43:12,2023-08-01 13:43:16,4.013s,PASSED
"verifyTextPresent(""Berhasil"", false)",Chrome 115.0.5790.110,,,2023-08-01 13:43:16,2023-08-01 13:43:16,0.145s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/img""))",Chrome 115.0.5790.110,,,2023-08-01 13:43:16,2023-08-01 13:43:17,0.165s,PASSED
Video,Chrome 115.0.5790.110,,,2023-08-01 13:43:19,2023-08-01 13:43:19,0.000s,PASSED
,,,,,,,
Test Cases/REGISTER/Prefix ID/0822 SIMPATI,Chrome 115.0.5790.110,Prefix indo,,2023-08-01 13:43:19,2023-08-01 13:43:33,14.538s,PASSED
"openBrowser("""")",Chrome 115.0.5790.110,,,2023-08-01 13:43:19,2023-08-01 13:43:21,1.784s,PASSED
maximizeWindow(),Chrome 115.0.5790.110,,,2023-08-01 13:43:21,2023-08-01 13:43:21,0.125s,PASSED
"navigateToUrl(""https://bebeclub.eydendigital.co.id/membership/registration"")",Chrome 115.0.5790.110,,,2023-08-01 13:43:21,2023-08-01 13:43:24,2.916s,PASSED
"click(findTestObject(""Homepage/a_Register""))",Chrome 115.0.5790.110,,,2023-08-01 13:43:24,2023-08-01 13:43:25,1.346s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Depan_first-name-form""), ""aziza"")",Chrome 115.0.5790.110,,,2023-08-01 13:43:25,2023-08-01 13:43:26,0.242s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Belakang_last-name-form""), ""prefix"")",Chrome 115.0.5790.110,,,2023-08-01 13:43:26,2023-08-01 13:43:26,0.274s,PASSED
randomNum = generateRandomNumber(),Chrome 115.0.5790.110,,,2023-08-01 13:43:26,2023-08-01 13:43:26,0.001s,PASSED
random = new java.util.Random(),Chrome 115.0.5790.110,,,2023-08-01 13:43:26,2023-08-01 13:43:26,0.002s,PASSED
"lastNineDigits = String.format(""%09d"", random.nextInt(1000000000))",Chrome 115.0.5790.110,,,2023-08-01 13:43:26,2023-08-01 13:43:26,0.002s,PASSED
"randomNumber = ""0822"" + lastNineDigits",Chrome 115.0.5790.110,,,2023-08-01 13:43:26,2023-08-01 13:43:26,0.001s,PASSED
return randomNumber,Chrome 115.0.5790.110,,,2023-08-01 13:43:26,2023-08-01 13:43:26,0.001s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input__number-form""), randomNum)",Chrome 115.0.5790.110,,,2023-08-01 13:43:26,2023-08-01 13:43:26,0.231s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Password_pass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 13:43:26,2023-08-01 13:43:26,0.194s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Konfirmasi Password_konfirmasipass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 13:43:26,2023-08-01 13:43:26,0.194s,PASSED
"selectOptionByLabel(findTestObject(""Page_Bebeclub - Membership Registration/select_Pilih Kondisi Ibu Saat Ini""), ""Belum Hamil & Tidak Mempunyai Anak"", false)",Chrome 115.0.5790.110,,,2023-08-01 13:43:26,2023-08-01 13:43:27,0.232s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/button_Kirim Kode OTP""))",Chrome 115.0.5790.110,,,2023-08-01 13:43:27,2023-08-01 13:43:27,0.189s,PASSED
delay(4),Chrome 115.0.5790.110,,,2023-08-01 13:43:27,2023-08-01 13:43:31,4.016s,PASSED
"verifyTextPresent(""Berhasil"", false)",Chrome 115.0.5790.110,,,2023-08-01 13:43:31,2023-08-01 13:43:31,0.142s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/img""))",Chrome 115.0.5790.110,,,2023-08-01 13:43:31,2023-08-01 13:43:31,0.140s,PASSED
Video,Chrome 115.0.5790.110,,,2023-08-01 13:43:33,2023-08-01 13:43:33,0.000s,PASSED
,,,,,,,
Test Cases/REGISTER/Prefix ID/0823 SIMPATI,Chrome 115.0.5790.110,Prefix indo,,2023-08-01 13:43:33,2023-08-01 13:43:50,16.594s,PASSED
"openBrowser("""")",Chrome 115.0.5790.110,,,2023-08-01 13:43:34,2023-08-01 13:43:35,1.762s,PASSED
maximizeWindow(),Chrome 115.0.5790.110,,,2023-08-01 13:43:35,2023-08-01 13:43:35,0.125s,PASSED
"navigateToUrl(""https://bebeclub.eydendigital.co.id/membership/registration"")",Chrome 115.0.5790.110,,,2023-08-01 13:43:35,2023-08-01 13:43:40,4.758s,PASSED
"click(findTestObject(""Homepage/a_Register""))",Chrome 115.0.5790.110,,,2023-08-01 13:43:40,2023-08-01 13:43:41,1.092s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Depan_first-name-form""), ""aziza"")",Chrome 115.0.5790.110,,,2023-08-01 13:43:41,2023-08-01 13:43:42,0.353s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Belakang_last-name-form""), ""prefix"")",Chrome 115.0.5790.110,,,2023-08-01 13:43:42,2023-08-01 13:43:42,0.304s,PASSED
randomNum = generateRandomNumber(),Chrome 115.0.5790.110,,,2023-08-01 13:43:42,2023-08-01 13:43:42,0.003s,PASSED
random = new java.util.Random(),Chrome 115.0.5790.110,,,2023-08-01 13:43:42,2023-08-01 13:43:42,0.002s,PASSED
"lastNineDigits = String.format(""%09d"", random.nextInt(1000000000))",Chrome 115.0.5790.110,,,2023-08-01 13:43:42,2023-08-01 13:43:42,0.001s,PASSED
"randomNumber = ""0823"" + lastNineDigits",Chrome 115.0.5790.110,,,2023-08-01 13:43:42,2023-08-01 13:43:42,0.002s,PASSED
return randomNumber,Chrome 115.0.5790.110,,,2023-08-01 13:43:42,2023-08-01 13:43:42,0.001s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input__number-form""), randomNum)",Chrome 115.0.5790.110,,,2023-08-01 13:43:42,2023-08-01 13:43:42,0.298s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Password_pass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 13:43:42,2023-08-01 13:43:43,0.227s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Konfirmasi Password_konfirmasipass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 13:43:43,2023-08-01 13:43:43,0.384s,PASSED
"selectOptionByLabel(findTestObject(""Page_Bebeclub - Membership Registration/select_Pilih Kondisi Ibu Saat Ini""), ""Belum Hamil & Tidak Mempunyai Anak"", false)",Chrome 115.0.5790.110,,,2023-08-01 13:43:43,2023-08-01 13:43:43,0.306s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/button_Kirim Kode OTP""))",Chrome 115.0.5790.110,,,2023-08-01 13:43:43,2023-08-01 13:43:43,0.225s,PASSED
delay(4),Chrome 115.0.5790.110,,,2023-08-01 13:43:43,2023-08-01 13:43:47,4.005s,PASSED
"verifyTextPresent(""Berhasil"", false)",Chrome 115.0.5790.110,,,2023-08-01 13:43:47,2023-08-01 13:43:48,0.141s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/img""))",Chrome 115.0.5790.110,,,2023-08-01 13:43:48,2023-08-01 13:43:48,0.176s,PASSED
Video,Chrome 115.0.5790.110,,,2023-08-01 13:43:50,2023-08-01 13:43:50,0.000s,PASSED
,,,,,,,
Test Cases/REGISTER/Prefix ID/0852 KARTU AS,Chrome 115.0.5790.110,Prefix indo,,2023-08-01 13:43:50,2023-08-01 13:44:03,12.767s,PASSED
"openBrowser("""")",Chrome 115.0.5790.110,,,2023-08-01 13:43:50,2023-08-01 13:43:52,1.783s,PASSED
maximizeWindow(),Chrome 115.0.5790.110,,,2023-08-01 13:43:52,2023-08-01 13:43:52,0.127s,PASSED
"navigateToUrl(""https://bebeclub.eydendigital.co.id/membership/registration"")",Chrome 115.0.5790.110,,,2023-08-01 13:43:52,2023-08-01 13:43:54,1.670s,PASSED
"click(findTestObject(""Homepage/a_Register""))",Chrome 115.0.5790.110,,,2023-08-01 13:43:54,2023-08-01 13:43:55,0.772s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Depan_first-name-form""), ""aziza"")",Chrome 115.0.5790.110,,,2023-08-01 13:43:55,2023-08-01 13:43:55,0.265s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Belakang_last-name-form""), ""prefix"")",Chrome 115.0.5790.110,,,2023-08-01 13:43:55,2023-08-01 13:43:55,0.215s,PASSED
randomNum = generateRandomNumber(),Chrome 115.0.5790.110,,,2023-08-01 13:43:55,2023-08-01 13:43:55,0.001s,PASSED
random = new java.util.Random(),Chrome 115.0.5790.110,,,2023-08-01 13:43:55,2023-08-01 13:43:55,0.003s,PASSED
"lastNineDigits = String.format(""%09d"", random.nextInt(1000000000))",Chrome 115.0.5790.110,,,2023-08-01 13:43:55,2023-08-01 13:43:55,0.001s,PASSED
"randomNumber = ""0852"" + lastNineDigits",Chrome 115.0.5790.110,,,2023-08-01 13:43:55,2023-08-01 13:43:55,0.001s,PASSED
return randomNumber,Chrome 115.0.5790.110,,,2023-08-01 13:43:55,2023-08-01 13:43:55,0.001s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input__number-form""), randomNum)",Chrome 115.0.5790.110,,,2023-08-01 13:43:55,2023-08-01 13:43:55,0.269s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Password_pass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 13:43:55,2023-08-01 13:43:56,0.209s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Konfirmasi Password_konfirmasipass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 13:43:56,2023-08-01 13:43:56,0.245s,PASSED
"selectOptionByLabel(findTestObject(""Page_Bebeclub - Membership Registration/select_Pilih Kondisi Ibu Saat Ini""), ""Belum Hamil & Tidak Mempunyai Anak"", false)",Chrome 115.0.5790.110,,,2023-08-01 13:43:56,2023-08-01 13:43:56,0.257s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/button_Kirim Kode OTP""))",Chrome 115.0.5790.110,,,2023-08-01 13:43:56,2023-08-01 13:43:56,0.203s,PASSED
delay(4),Chrome 115.0.5790.110,,,2023-08-01 13:43:56,2023-08-01 13:44:00,4.005s,PASSED
"verifyTextPresent(""Berhasil"", false)",Chrome 115.0.5790.110,,,2023-08-01 13:44:00,2023-08-01 13:44:00,0.129s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/img""))",Chrome 115.0.5790.110,,,2023-08-01 13:44:00,2023-08-01 13:44:01,0.160s,PASSED
Video,Chrome 115.0.5790.110,,,2023-08-01 13:44:03,2023-08-01 13:44:03,0.001s,PASSED
,,,,,,,
Test Cases/REGISTER/Prefix ID/0853 KARTU AS,Chrome 115.0.5790.110,Prefix indo,,2023-08-01 13:44:03,2023-08-01 13:44:16,13.215s,PASSED
"openBrowser("""")",Chrome 115.0.5790.110,,,2023-08-01 13:44:03,2023-08-01 13:44:05,1.820s,PASSED
maximizeWindow(),Chrome 115.0.5790.110,,,2023-08-01 13:44:05,2023-08-01 13:44:05,0.123s,PASSED
"navigateToUrl(""https://bebeclub.eydendigital.co.id/membership/registration"")",Chrome 115.0.5790.110,,,2023-08-01 13:44:05,2023-08-01 13:44:07,2.172s,PASSED
"click(findTestObject(""Homepage/a_Register""))",Chrome 115.0.5790.110,,,2023-08-01 13:44:07,2023-08-01 13:44:08,0.662s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Depan_first-name-form""), ""aziza"")",Chrome 115.0.5790.110,,,2023-08-01 13:44:08,2023-08-01 13:44:08,0.288s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Belakang_last-name-form""), ""prefix"")",Chrome 115.0.5790.110,,,2023-08-01 13:44:08,2023-08-01 13:44:08,0.233s,PASSED
randomNum = generateRandomNumber(),Chrome 115.0.5790.110,,,2023-08-01 13:44:08,2023-08-01 13:44:08,0.001s,PASSED
random = new java.util.Random(),Chrome 115.0.5790.110,,,2023-08-01 13:44:08,2023-08-01 13:44:08,0.001s,PASSED
"lastNineDigits = String.format(""%09d"", random.nextInt(1000000000))",Chrome 115.0.5790.110,,,2023-08-01 13:44:08,2023-08-01 13:44:08,0.001s,PASSED
"randomNumber = ""0853"" + lastNineDigits",Chrome 115.0.5790.110,,,2023-08-01 13:44:08,2023-08-01 13:44:08,0.003s,PASSED
return randomNumber,Chrome 115.0.5790.110,,,2023-08-01 13:44:08,2023-08-01 13:44:08,0.001s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input__number-form""), randomNum)",Chrome 115.0.5790.110,,,2023-08-01 13:44:08,2023-08-01 13:44:09,0.256s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Password_pass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 13:44:09,2023-08-01 13:44:09,0.174s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Konfirmasi Password_konfirmasipass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 13:44:09,2023-08-01 13:44:09,0.222s,PASSED
